name,latitude,longitude,country_code
Poconé,-16.25667,-56.62278,BR
Poço Fundo,-21.78083,-45.965,BR
Poções,-14.52972,-40.36528,BR
Poço das Antas,-29.44944,-51.67083,BR
Poá,-23.52806,-46.34472,BR
Platina,-22.63778,-50.20389,BR
Planura,-20.13778,-48.70194,BR
Planalto,-27.32889,-53.05861,BR
Planalto,-21.03444,-49.92917,BR
Planaltina do Paraná,-23.02303,-52.91616,BR
Planaltina,-15.45278,-47.61417,BR
Piúma,-20.83778,-40.72194,BR
Pium,-10.4425,-49.18222,BR
Piumhi,-20.46528,-45.95806,BR
Pitangui,-19.68278,-44.89028,BR
Pitangueiras,-23.23056,-51.58556,BR
Pitangueiras,-21.00944,-48.22167,BR
Pitanga,-24.75722,-51.76139,BR
Piritiba,-11.73028,-40.55528,BR
Piripá,-14.94,-41.72,BR
Pires do Rio,-17.29972,-48.27944,BR
Pirenópolis,-15.85072,-48.96087,BR
Piraúba,-21.27639,-43.02639,BR
Piratuba,-27.41972,-51.77194,BR
Piratininga,-22.41278,-49.13472,BR
Piratini,-31.44806,-53.10417,BR
Piraquara,-25.44227,-49.06795,BR
Pirapozinho,-22.27528,-51.5,BR
Pirapora do Bom Jesus,-23.39694,-47.00222,BR
Pirapora,-17.345,-44.94194,BR
Pirapó,-28.04472,-55.19889,BR
Piranhas,-16.42694,-51.82222,BR
Piranguinho,-22.40111,-45.53167,BR
Piranguçu,-22.52778,-45.49528,BR
Pirangi,-21.09139,-48.65778,BR
Piranga,-20.68472,-43.30028,BR
Pirambu,-10.73778,-36.85611,BR
Pirajuí,-21.99861,-49.45722,BR
Pirajuba,-19.90694,-48.70056,BR
Piraju,-23.19361,-49.38389,BR
Piraí do Sul,-24.52611,-49.94861,BR
Piraí do Norte,-13.76194,-39.37889,BR
Piraí,-22.62917,-43.89806,BR
Pirassununga,-21.99611,-47.42583,BR
Piracicaba,-22.72528,-47.64917,BR
Piracema,-20.50778,-44.4825,BR
Piracanjuba,-17.30278,-49.01667,BR
Piracaia,-23.05389,-46.35806,BR
Piquete,-22.61361,-45.17611,BR
Piquerobi,-21.88897,-51.73139,BR
Pinto Bandeira,-29.09722,-51.45056,BR
Pintadas,-11.8125,-39.90861,BR
Pinheiros,-23.56729,-46.69232,BR
Pinheiro,-29.79216,-52.74064,BR
Pinheiro Preto,-27.05056,-51.23083,BR
Pinheiro Machado,-31.57833,-53.38111,BR
Pinheiral,-22.51278,-44.00056,BR
Pinhão,-25.69556,-51.65972,BR
Pinhão,-10.56722,-37.72278,BR
Pinhalzinho,-26.84806,-52.99194,BR
Janiópolis,-24.14302,-52.77798,BR
Pinhalzinho,-22.77944,-46.59056,BR
Pinhal Grande,-29.34611,-53.30667,BR
Pinhal da Serra,-27.875,-51.17222,BR
Pinhalão,-23.7925,-50.05583,BR
Balneário Pinhal,-30.25885,-50.23866,BR
Espírito Santo do Pinhal,-22.19591,-46.74884,BR
Pindorama,-21.18583,-48.90722,BR
Pindorama do Tocantins,-11.13861,-47.57861,BR
Pindobaçu,-10.74167,-40.36083,BR
Pindamonhangaba,-22.92389,-45.46167,BR
Pindaí,-14.4925,-42.68722,BR
Pimenta,-20.48389,-45.79889,BR
Pilar do Sul,-23.81306,-47.71639,BR
Pilar de Goiás,-14.76389,-49.57833,BR
Piên,-26.09806,-49.42917,BR
Piedade dos Gerais,-20.47111,-44.22722,BR
Piedade do Rio Grande,-21.46861,-44.19611,BR
Piedade de Ponte Nova,-20.24528,-42.73417,BR
Piedade,-23.71194,-47.42778,BR
Piedade de Caratinga,-19.76091,-42.07566,BR
Balneário Piçarras,-26.76389,-48.67167,BR
Nova Hartz,-29.58425,-50.90278,BR
Piau,-21.50944,-43.32278,BR
Piatã,-13.15194,-41.77278,BR
Piacatu,-21.59222,-50.59917,BR
Piaçabuçu,-10.40556,-36.43444,BR
Petrópolis,-22.505,-43.17861,BR
Petrolina de Goiás,-16.095,-49.33806,BR
Pescaria Brava,-28.3743,-48.88277,BR
Pescador,-18.35694,-41.59806,BR
Perus,-23.40472,-46.75472,BR
Peruíbe,-24.32,-46.99833,BR
Pérola d'Oeste,-25.82502,-53.74051,BR
Doresópolis,-20.28749,-45.90294,BR
Perobal,-23.89611,-53.40972,BR
Pérola,-23.80472,-53.68361,BR
Periquito,-19.15527,-42.24125,BR
Pereiras,-23.07611,-47.97583,BR
Pereira Barreto,-20.63833,-51.10917,BR
Perdões,-21.09083,-45.09139,BR
Perdizes,-19.35278,-47.29278,BR
Perdigão,-19.95278,-45.08417,BR
Pequi,-19.63278,-44.65889,BR
Pequeri,-21.83417,-43.12056,BR
Penha,-26.76944,-48.64583,BR
Penedo,-10.29028,-36.58639,BR
Penápolis,-21.41972,-50.0775,BR
Serra Dourada,-12.76073,-43.94998,BR
Pelotas,-31.76997,-52.34101,BR
Pejuçara,-28.42333,-53.65583,BR
Peixe,-12.025,-48.53917,BR
Pedro Teixeira,-21.70639,-43.74556,BR
Pedro Leopoldo,-19.61806,-44.04306,BR
Pedro Gomes,-18.10056,-54.55194,BR
Pedro de Toledo,-24.27472,-47.23278,BR
Pedrinópolis,-19.22778,-47.46222,BR
Pedrinhas Paulista,-22.81506,-50.79245,BR
Pedrinhas,-11.19167,-37.67389,BR
Pedreira,-22.74194,-46.90139,BR
Pedregulho,-20.25694,-47.47667,BR
Pedras Grandes,-28.43583,-49.185,BR
Pedras de Maria da Cruz,-15.60667,-44.39139,BR
Pedras Altas,-31.71667,-53.58778,BR
Pedrão,-12.14573,-38.64251,BR
Pedranópolis,-20.2475,-50.11028,BR
Pedra Mole,-10.61667,-37.68694,BR
Pedralva,-22.24278,-45.46583,BR
Pedra Dourada,-20.83028,-42.15417,BR
Pedra do Indaiá,-20.25833,-45.20889,BR
Pedra do Anta,-20.59722,-42.71361,BR
Pedra Bonita,-20.52056,-42.33,BR
Pedra Bela,-22.79306,-46.44306,BR
Pedra Azul,-16.00528,-41.29722,BR
Pé de Serra,-11.83389,-39.6125,BR
Pederneiras,-22.35167,-48.775,BR
Peçanha,-18.54861,-42.55694,BR
Peabiru,-23.91278,-52.34306,BR
Paverama,-29.55167,-51.73028,BR
Pavão,-17.42778,-40.99889,BR
Paulo Lopes,-27.96167,-48.68361,BR
Paulo Frontin,-26.03972,-50.83583,BR
Paulo de Faria,-20.03171,-49.40583,BR
Paulo Bento,-27.70194,-52.42167,BR
Paulistas,-18.4275,-42.86833,BR
Paulistânia,-22.57833,-49.40278,BR
Paulínia,-22.76111,-47.15417,BR
Paulicéia,-21.31778,-51.83056,BR
Paula Freitas,-26.20833,-50.93806,BR
Paula Cândido,-20.87417,-42.98028,BR
Pau Brasil,-15.46417,-39.65111,BR
Patrocínio Paulista,-20.63944,-47.28167,BR
Patrocínio do Muriaé,-21.1525,-42.21472,BR
Patrocínio,-18.94389,-46.9925,BR
Pinheiros,-18.41334,-40.21488,BR
Patos de Minas,-18.57889,-46.51806,BR
Pato Branco,-26.22861,-52.67056,BR
Pato Bragado,-24.62639,-54.22472,BR
Patis,-16.07639,-44.08194,BR
Paty do Alferes,-22.42861,-43.41861,BR
Posto da Mata,-17.88608,-39.85887,BR
Passos,-20.71889,-46.60972,BR
Passo Fundo,-28.26278,-52.40667,BR
Passo do Sobrado,-29.74806,-52.27472,BR
São João do Sul,-29.22333,-49.81,BR
Alvorada,-30.00018,-51.07632,BR
Passa Vinte,-22.20944,-44.23444,BR
Passa Tempo,-20.65056,-44.49556,BR
Passa Quatro,-22.39028,-44.96667,BR
Passabém,-19.35333,-43.13639,BR
Parobé,-29.62861,-50.83472,BR
Parnaguá,-10.2275,-44.63917,BR
Parisi,-20.30361,-50.01472,BR
Pariquera-Açu,-24.715,-47.88111,BR
Paripiranga,-10.6875,-37.86167,BR
Parelheiros,-23.8275,-46.72694,BR
Pareci Novo,-29.63833,-51.3975,BR
Pardinho,-23.08111,-48.37361,BR
Paraúna,-16.94778,-50.44861,BR
Paratinga,-12.69056,-43.18417,BR
Rafael Jambeiro,-12.40829,-39.50094,BR
Paraty,-23.21778,-44.71306,BR
Parapuã,-21.78339,-50.7915,BR
Paraopeba,-19.27444,-44.40417,BR
Paranoá,-15.77553,-47.78117,BR
Paranhos,-23.89278,-55.43111,BR
Paranavaí,-23.07306,-52.46528,BR
Paranapuã,-20.10355,-50.58657,BR
Paranapoema,-22.65509,-52.08584,BR
Paranapanema,-23.3863,-48.72441,BR
Paranaíba,-19.67722,-51.19083,BR
Paranaguá,-25.51626,-48.52537,BR
Paranacity,-22.93,-52.15111,BR
Paranã,-12.61528,-47.88306,BR
Paramirim,-13.4425,-42.23889,BR
Paraisópolis,-22.55417,-45.78,BR
Paraíso do Sul,-29.66861,-53.14889,BR
Paraíso do Norte,-23.28083,-52.60222,BR
Paraíso,-26.61389,-53.67194,BR
Paraíso,-21.01639,-48.77361,BR
Paraíso das Águas,-19.0175,-53.01222,BR
Paraibuna,-23.38611,-45.66222,BR
Paraíba do Sul,-22.15847,-43.29321,BR
Paraí,-28.59666,-51.79092,BR
Paraguaçu Paulista,-22.41278,-50.57583,BR
Paraguaçu,-21.54722,-45.7375,BR
Pará de Minas,-19.86028,-44.60833,BR
Paracatu,-17.22222,-46.87472,BR
Paracambi,-22.6083,-43.70948,BR
Papanduva,-26.37028,-50.14444,BR
Papagaios,-19.44917,-44.74778,BR
Pantano Grande,-30.19139,-52.37361,BR
Pantano do Sul,-27.77972,-48.50861,BR
Panorama,-21.35639,-51.85972,BR
Pancas,-19.225,-40.85139,BR
Panambi,-28.2925,-53.50167,BR
Panamá,-18.17667,-49.35417,BR
Fronteira dos Vales,-16.88975,-40.92532,BR
Palotina,-24.28389,-53.84,BR
Palmópolis,-16.735,-40.42,BR
Palmitos,-27.0675,-53.16111,BR
Palmitinho,-27.355,-53.555,BR
Palmital,-24.89306,-52.20278,BR
Palmital,-22.78889,-50.2175,BR
Palminópolis,-16.79611,-50.16472,BR
Palmelo,-17.32444,-48.42333,BR
Palmeiras de Goiás,-16.805,-49.92583,BR
Palmeiras,-12.52889,-41.55889,BR
Palmeira d'Oeste,-20.41639,-50.76194,BR
Palmeira das Missões,-27.89944,-53.31361,BR
Palmeira,-27.58278,-50.15944,BR
Palmeira,-25.42944,-50.00639,BR
Palmas de Monte Alto,-14.26722,-43.16194,BR
Palmas,-26.48417,-51.99056,BR
Palmares Paulista,-21.08306,-48.80083,BR
Palmares do Sul,-30.25778,-50.50972,BR
Brunópolis,-27.31086,-50.83865,BR
Palma,-21.375,-42.31417,BR
Palhoça,-27.64528,-48.66778,BR
Palestina,-20.39,-49.43306,BR
Paiva,-21.28917,-43.41583,BR
Pains,-20.37056,-45.66139,BR
Painel,-27.92889,-50.105,BR
Paineiras,-18.89963,-45.534,BR
Paim Filho,-27.71056,-51.76056,BR
Paiçandu,-23.4575,-52.04861,BR
Padre Paraíso,-17.07417,-41.48444,BR
Padre Bernardo,-15.16538,-48.28416,BR
Pacatuba,-10.45333,-36.65139,BR
Santa Bárbara,-11.95833,-38.975,BR
Pacaembu,-21.56222,-51.26056,BR
Ouvidor,-18.23361,-47.83889,BR
Ouro Verde de Minas,-18.07056,-41.26972,BR
Ouro Verde,-26.69444,-52.31194,BR
Ouro Verde do Oeste,-24.77321,-53.90438,BR
Ouro Verde,-21.48944,-51.70028,BR
Ouro Preto,-20.39484,-43.50517,BR
Ouro Fino,-22.28306,-46.36889,BR
Ouro Branco,-20.52334,-43.69486,BR
Ourolândia,-10.97141,-41.0796,BR
Ouro,-27.34139,-51.61806,BR
Ourizona,-23.405,-52.19889,BR
Ourinhos,-22.97889,-49.87056,BR
Ouriçangas,-12.01162,-38.62827,BR
Otacílio Costa,-27.48306,-50.12194,BR
Osvaldo Cruz,-21.79667,-50.87861,BR
Osório,-29.88667,-50.26972,BR
Oscar Bressane,-22.31833,-50.28139,BR
Osasco,-23.5325,-46.79167,BR
Ortigueira,-24.20833,-50.94944,BR
Orleans,-28.35889,-49.29139,BR
Orlândia,-20.72028,-47.88667,BR
Orizona,-17.03139,-48.29583,BR
Orizânia,-20.50639,-42.21,BR
Orindiúva,-20.18222,-49.35139,BR
Oriente,-22.15278,-50.09083,BR
Oratórios,-20.43056,-42.80556,BR
Onda Verde,-20.60779,-49.29469,BR
Onça,-19.72866,-44.80507,BR
Oliveira Fortes,-21.33889,-43.45639,BR
Oliveira dos Brejinhos,-12.31694,-42.89611,BR
Oliveira,-20.69639,-44.82722,BR
Olindina,-11.36667,-38.33333,BR
Pedro Osório,-31.86557,-52.82718,BR
Olímpio Noronha,-22.06778,-45.26389,BR
Olímpia,-20.73722,-48.91472,BR
Olhos d'Água,-17.39694,-43.57333,BR
Olho d'Água Grande,-10.05833,-36.81667,BR
Óleo,-22.94139,-49.34194,BR
Olaria,-21.86083,-43.93722,BR
Ocauçu,-22.43889,-49.92278,BR
Nuporanga,-20.73095,-47.75177,BR
Núcleo Bandeirante,-15.8707,-47.96892,BR
Novo Horizonte,-21.46806,-49.22083,BR
Novo Hamburgo,-29.67833,-51.13056,BR
Novo Cruzeiro,-17.46806,-41.87528,BR
Novo Brasil,-16.03417,-50.71111,BR
Nova Viçosa,-17.89194,-39.37194,BR
Nova Veneza,-28.63667,-49.49778,BR
Nova Veneza,-16.37083,-49.32306,BR
Nova Venécia,-18.71056,-40.40056,BR
Nova Trento,-27.28583,-48.92972,BR
Nova Soure,-11.23333,-38.48333,BR
Nova Serrana,-19.87611,-44.98361,BR
Nova Roma do Sul,-28.9892,-51.40854,BR
Nova Roma,-13.74194,-46.88028,BR
Nova Resende,-21.12611,-46.42028,BR
Nova Prata,-28.78389,-51.61,BR
Nova Ponte,-19.1525,-47.67472,BR
Nova Petrópolis,-29.37639,-51.11444,BR
Nova Palma,-29.47167,-53.46889,BR
Nova Pádua,-29.02861,-51.30667,BR
Nova Olímpia,-14.79722,-57.28806,BR
Nova Odessa,-22.7775,-47.29583,BR
Nova Módica,-18.43722,-41.50139,BR
Maripá,-24.41833,-53.83,BR
Nova Luzitânia,-20.85611,-50.26167,BR
Nova Londrina,-22.76583,-52.985,BR
Nova Lima,-19.98556,-43.84667,BR
Nova Laranjeiras,-25.30694,-52.54139,BR
Nova Itarana,-13.02694,-40.06861,BR
Severiano de Almeida,-27.43306,-52.11611,BR
Novais,-20.99222,-48.91861,BR
Nova Independência,-21.10389,-51.49,BR
Nova Iguaçu,-22.75917,-43.45111,BR
Nova Ibiá,-13.81,-39.62556,BR
Nova Guataporanga,-21.33444,-51.64389,BR
Nova Granada,-20.53389,-49.31417,BR
Nova Friburgo,-22.28194,-42.53111,BR
Nova Fátima,-23.43222,-50.56389,BR
Nova Europa,-21.77833,-48.56083,BR
Nova Esperança do Sul,-29.40994,-54.8285,BR
Nova Esperança,-23.18361,-52.20472,BR
Nova Era,-19.75,-43.0375,BR
Nova Canaã,-14.79417,-40.1425,BR
Nova Bréscia,-29.21444,-52.0275,BR
Nova Bassano,-28.72361,-51.70472,BR
Nova Aurora,-24.5255,-53.2573,BR
Nova Aurora,-18.0575,-48.25361,BR
Nova Araçá,-28.65944,-51.745,BR
Nova América da Colina,-23.33056,-50.7175,BR
Nova América,-15.02167,-49.89583,BR
Nova Aliança do Ivaí,-23.17667,-52.60194,BR
Nova Aliança,-21.01583,-49.49611,BR
Nossa Senhora do Socorro,-10.855,-37.12611,BR
Milagres,-12.87,-39.85889,BR
Freguesia do Ó,-23.49877,-46.69983,BR
Nossa Senhora do Livramento,-15.775,-56.34556,BR
Nossa Senhora de Lourdes,-10.07944,-37.05778,BR
Nossa Senhora das Graças,-22.91361,-51.79444,BR
Nossa Senhora das Dores,-10.49167,-37.19333,BR
Nossa Senhora da Glória,-10.21833,-37.42028,BR
Nortelândia,-14.45472,-56.80278,BR
Nordestina,-10.8225,-39.42694,BR
Nonoai,-27.36167,-52.77139,BR
Nobres,-14.72028,-56.3275,BR
Niterói,-22.88333,-43.10361,BR
Niquelândia,-14.47389,-48.45972,BR
Nipoã,-20.91333,-49.77778,BR
Nioaque,-21.13528,-55.83,BR
Nilópolis,-22.8075,-43.41389,BR
Nilo Peçanha,-13.59944,-39.10694,BR
Coronel Sapucaia,-23.27346,-55.53135,BR
Nhandeara,-20.6897,-50.0407,BR
Neves Paulista,-20.84611,-49.62972,BR
Nerópolis,-16.40639,-49.21861,BR
Nepomuceno,-21.23342,-45.23488,BR
Neópolis,-10.32,-36.57944,BR
Nazário,-16.58167,-49.88167,BR
Nazaré Paulista,-23.18111,-46.395,BR
Nazareno,-21.21639,-44.61139,BR
Nazaré,-13.035,-39.01444,BR
Naviraí,-23.065,-54.19056,BR
Navegantes,-26.89889,-48.65417,BR
Natividade,-21.04222,-41.97333,BR
Natividade da Serra,-23.37556,-45.44194,BR
Natividade,-11.70871,-47.728,BR
Natércia,-22.12,-45.51167,BR
Narandiba,-22.40722,-51.52444,BR
Naque,-19.23028,-42.32833,BR
Não-Me-Toque,-28.45917,-52.82083,BR
Nanuque,-17.83917,-40.35389,BR
Nantes,-22.62056,-51.23694,BR
Muzambinho,-21.37583,-46.52556,BR
Mutunópolis,-13.7325,-49.275,BR
Mutum,-19.8,-41.43833,BR
Dom Aquino,-15.81023,-54.92058,BR
Mutuípe,-13.22861,-39.50472,BR
Murutinga do Sul,-20.99333,-51.2775,BR
Muritiba,-12.91667,-39.25,BR
Muritiba,-12.62639,-38.99,BR
Muribeca,-10.42722,-36.95917,BR
Muriaé,-21.13056,-42.36639,BR
Muqui,-20.95167,-41.34583,BR
Muniz Freire,-20.46417,-41.41306,BR
Muniz Ferreira,-13.00278,-39.11,BR
Munhoz de Melo,-23.14806,-51.77389,BR
Munhoz,-22.61306,-46.36056,BR
Mundo Novo,-11.85889,-40.4725,BR
Mulungu do Morro,-11.96611,-41.63889,BR
Muliterno,-28.32944,-51.7675,BR
Muitos Capões,-28.31417,-51.18167,BR
Mucurici,-18.09333,-40.51583,BR
Mucuri,-18.08639,-39.55083,BR
Muçum,-29.16472,-51.86778,BR
Mucugê,-13.00845,-41.37237,BR
Motuca,-21.50806,-48.15111,BR
Mostardas,-31.1068,-50.91723,BR
Mossâmedes,-16.12667,-50.215,BR
Mozarlândia,-14.74472,-50.57056,BR
Morungaba,-22.87914,-46.79575,BR
Mortugaba,-15.02333,-42.36806,BR
Morro Reuter,-29.53806,-51.08083,BR
Morro do Pilar,-19.21556,-43.37639,BR
Morro do Chapéu,-11.54852,-41.15804,BR
Pedro Canário,-18.29664,-39.95299,BR
Morro da Garça,-18.54694,-44.6025,BR
Morro da Fumaça,-28.65083,-49.21,BR
Barão do Monte Alto,-21.24489,-42.23609,BR
Morro Agudo,-20.73139,-48.05778,BR
Morrinhos,-17.73111,-49.09944,BR
Morretes,-25.47694,-48.83444,BR
Morpará,-11.55861,-43.28083,BR
Mormaço,-28.69222,-52.69222,BR
Moreira Sales,-24.04952,-53.00998,BR
Morada Nova de Minas,-18.60444,-45.35667,BR
Montividiu,-17.44417,-51.17472,BR
Montezuma,-15.17194,-42.49722,BR
Monte Sião,-22.4325,-46.5725,BR
Montes Claros,-16.735,-43.86167,BR
Monte Santo de Minas,-21.18972,-46.98028,BR
Monte Santo,-10.43778,-39.33278,BR
Montenegro,-29.68861,-51.46111,BR
Monte Mor,-22.94667,-47.31583,BR
Monteiro Lobato,-22.95667,-45.83972,BR
Monte do Carmo,-10.76333,-48.10889,BR
Monte Castelo,-26.46222,-50.23111,BR
Monte Castelo,-21.29944,-51.56861,BR
Monte Carmelo,-18.72472,-47.49861,BR
Monte Belo do Sul,-29.16317,-51.63272,BR
Monte Belo,-21.32639,-46.3675,BR
Monte Formoso,-16.8675,-41.25463,BR
Monte Azul Paulista,-20.90722,-48.64139,BR
Monte Azul,-15.155,-42.87472,BR
Monte Aprazível,-20.7725,-49.71417,BR
Monte Alto,-21.26111,-48.49639,BR
Monte Alegre do Sul,-22.68194,-46.68083,BR
Monte Alegre de Sergipe,-10.02722,-37.56222,BR
Monte Alegre de Minas,-18.87056,-48.88083,BR
Monte Alegre de Goiás,-13.2597,-46.88844,BR
Montauri,-28.65194,-52.07,BR
Montanha,-18.12694,-40.36333,BR
Monsenhor Paulo,-21.7575,-45.54111,BR
Monjolos,-18.32528,-44.11917,BR
Mongaguá,-24.09306,-46.62083,BR
Mondaí,-27.10278,-53.40194,BR
Monções,-20.85028,-50.09167,BR
Mombuca,-22.92917,-47.56611,BR
Moita Bonita,-10.5775,-37.34278,BR
Moiporá,-16.54611,-50.73917,BR
Mogi Mirim,-22.43194,-46.95778,BR
Mogi Guaçu,-22.3677,-46.94552,BR
Mogi das Cruzes,-23.52278,-46.18833,BR
Moema,-19.84333,-45.41083,BR
Moeda,-20.33306,-44.05278,BR
Mococa,-21.46778,-47.00472,BR
São João das Missões,-14.883,-44.0828,BR
Mirim Doce,-27.19639,-50.07667,BR
Mirassolândia,-20.61667,-49.46389,BR
Mirassol,-20.81917,-49.52111,BR
Mirante do Paranapanema,-22.29194,-51.90639,BR
Mirante,-14.24194,-40.77833,BR
Mirangaba,-10.95444,-40.57583,BR
Mirandópolis,-21.13361,-51.10167,BR
Miranda,-20.24056,-56.37833,BR
Miraí,-21.19528,-42.61417,BR
Mira Estrela,-19.97944,-50.13722,BR
Miradouro,-20.89056,-42.3425,BR
Mirador,-23.2575,-52.77639,BR
Miracema,-21.41222,-42.19667,BR
Miracatu,-24.28139,-47.45972,BR
Mirabela,-16.26278,-44.16444,BR
Mineiros do Tietê,-22.40944,-48.45056,BR
Mineiros,-17.56944,-52.55111,BR
Minduri,-21.68194,-44.60389,BR
Minas Novas,-17.21861,-42.59028,BR
Mimoso do Sul,-21.06417,-41.36639,BR
Mimoso de Goiás,-15.0585,-48.1617,BR
Miguel Pereira,-22.45389,-43.46889,BR
Miguelópolis,-20.17944,-48.03194,BR
Miguel Calmon,-11.42889,-40.595,BR
Mesquita,-19.2225,-42.60722,BR
Meridiano,-20.35917,-50.17333,BR
Senador Modestino Gonçalves,-17.94795,-43.22318,BR
Mercês,-21.19417,-43.34139,BR
Mercedes,-24.45389,-54.16167,BR
Mendonça,-21.18465,-49.57954,BR
Mendes Pimentel,-18.66111,-41.40472,BR
Mendes,-22.52667,-43.73278,BR
Vale Verde,-29.78384,-52.18433,BR
Meleiro,-28.82861,-49.63583,BR
Medina,-16.2225,-41.47694,BR
Medianeira,-25.29528,-54.09389,BR
Medeiros Neto,-17.37389,-40.22056,BR
Medeiros,-19.99556,-46.22611,BR
Maximiliano de Almeida,-27.63222,-51.80333,BR
Itapuca,-28.78015,-52.1723,BR
Mauá,-23.66778,-46.46139,BR
Matutina,-19.2225,-45.96861,BR
Matozinhos,-19.55778,-44.08139,BR
Mato Verde,-15.39722,-42.86639,BR
Matos Costa,-26.47306,-51.14833,BR
Vila Bela da Santíssima Trindade,-15.00806,-59.95056,BR
Matipó,-20.28389,-42.34111,BR
Matinhos,-25.83219,-48.53966,BR
Matina,-13.90944,-42.84944,BR
Matias Cardoso,-14.85472,-43.92194,BR
Matias Barbosa,-21.86917,-43.31944,BR
Mateus Leme,-19.98639,-44.42778,BR
Matelândia,-25.24039,-53.9824,BR
Mata Verde,-15.68639,-40.74111,BR
Matão,-21.60333,-48.36583,BR
Mato Leitão,-29.52444,-52.12861,BR
Mata de São João,-12.53028,-38.29917,BR
Mata,-29.56556,-54.46028,BR
Massaranduba,-26.61056,-49.00833,BR
Maçambara,-29.14278,-56.065,BR
Mascote,-15.56306,-39.3025,BR
Marzagão,-17.98139,-48.64028,BR
Marumbi,-23.70611,-51.63944,BR
Maruim,-10.7375,-37.08167,BR
Martins Soares,-20.25694,-41.87694,BR
Martinópolis,-22.14583,-51.17083,BR
Martinho Campos,-19.33167,-45.23694,BR
Marquinho,-25.11333,-52.25417,BR
Marques de Souza,-29.3275,-52.0925,BR
Marmeleiro,-26.14944,-53.02611,BR
Marliéria,-19.71222,-42.73222,BR
Maripá de Minas,-21.69695,-42.96263,BR
Mariópolis,-26.35472,-52.55861,BR
Marinópolis,-20.44056,-50.82306,BR
Maringá,-23.42528,-51.93861,BR
Mariluz,-24.00222,-53.14611,BR
Marília,-22.21389,-49.94583,BR
Marilena,-22.73583,-53.04,BR
Marilândia do Sul,-23.74472,-51.30778,BR
Marilândia,-19.41278,-40.54167,BR
Marilac,-18.50806,-42.08389,BR
Maricá,-22.91944,-42.81861,BR
Mariápolis,-21.79889,-51.18139,BR
Mariana Pimentel,-30.3525,-51.58306,BR
Mariana,-20.37778,-43.41611,BR
Marialva,-23.485,-51.79167,BR
Nova Marilândia,-14.36593,-56.97398,BR
Maria Helena,-23.61639,-53.205,BR
Maria da Fé,-22.30806,-45.37528,BR
Vila Maria,-28.53472,-52.15361,BR
Marema,-26.80222,-52.62528,BR
Marechal Floriano,-20.41278,-40.68306,BR
Marechal Cândido Rondon,-24.55611,-54.05667,BR
Mar de Espanha,-21.86722,-43.00972,BR
Marcelino Ramos,-27.46167,-51.90639,BR
Maravilhas,-19.51611,-44.67639,BR
Maravilha,-26.76083,-53.1725,BR
Marau,-28.44917,-52.2,BR
Maraú,-14.10395,-39.0149,BR
Marataizes,-21.04333,-40.82444,BR
Maratá,-29.54889,-51.55389,BR
Marapoama,-21.25917,-49.12889,BR
Maragogipe,-12.77778,-38.91944,BR
Maracás,-13.44111,-40.43083,BR
Maracaju,-21.61444,-55.16833,BR
Maracajá,-28.8464,-49.46337,BR
Maracaí,-22.61056,-50.66722,BR
Marabá Paulista,-22.10806,-51.9625,BR
Maquiné,-29.675,-50.20722,BR
Manoel Viana,-29.58917,-55.48278,BR
Manoel Ribas,-24.51639,-51.66778,BR
Mantenópolis,-18.8625,-41.12278,BR
Mantena,-18.78167,-40.98028,BR
Mansidão,-10.71639,-44.03444,BR
Manhumirim,-20.35778,-41.95806,BR
Manhuaçu,-20.25806,-42.03361,BR
Aurora do Tocantins,-12.71189,-46.40642,BR
Mangueirinha,-25.94111,-52.17556,BR
Mangaratiba,-22.95972,-44.04056,BR
Manga,-14.75583,-43.93222,BR
Manduri,-23.00333,-49.32194,BR
Mandirituba,-25.77889,-49.32611,BR
Mandaguari,-23.52098,-51.68179,BR
Mandaguaçu,-23.34722,-52.09528,BR
Cordeiros,-15.03861,-41.93472,BR
Mamonas,-15.05028,-42.94944,BR
Mamborê,-24.31944,-52.53,BR
Mambaí,-14.48778,-46.11306,BR
Mallet,-25.87778,-50.82111,BR
Malhador,-10.65778,-37.30472,BR
Malhada dos Bois,-10.34944,-36.92417,BR
Malhada de Pedras,-14.38806,-41.87917,BR
Malhada,-14.33611,-43.77361,BR
Malacacheta,-17.84222,-42.07667,BR
Major Vieira,-26.36778,-50.32806,BR
Major Gercino,-27.41734,-48.95244,BR
Mairipotaba,-17.29917,-49.49139,BR
Mairiporã,-23.31861,-46.58667,BR
Mairinque,-23.54583,-47.18333,BR
Mairi,-11.71139,-40.14889,BR
Maiquinique,-15.62111,-40.26611,BR
Magé,-22.65278,-43.04056,BR
Magda,-20.64389,-50.22611,BR
Mafra,-26.11139,-49.80528,BR
Maetinga,-14.66333,-41.49167,BR
Materlândia,-18.47359,-43.0603,BR
Madre de Deus de Minas,-21.4825,-44.33028,BR
Madre de Deus,-12.74083,-38.62083,BR
Macuco,-21.98389,-42.25278,BR
Macieira,-26.85556,-51.37806,BR
Machado,-21.67472,-45.91972,BR
Machadinho,-27.56694,-51.66778,BR
Machacalis,-17.07722,-40.71639,BR
Macedônia,-20.14583,-50.19444,BR
Macaúbas,-13.01944,-42.69861,BR
Macaubal,-20.80583,-49.96389,BR
Macatuba,-22.50222,-48.71139,BR
Macarani,-15.56833,-40.42306,BR
Macambira,-10.66639,-37.54083,BR
Macajuba,-12.13611,-40.36,BR
Macaé,-22.38484,-41.78324,BR
Luziânia,-16.2525,-47.95028,BR
